Unnamed: 0,target,repeat,ic_efe_threshold,ic_div_threshold,num_replanning,trial_steps,timesteps_inside_target,computation_time,unfinished
1724,6,1,-1.0,20.0,44,101,65,30.95258045196533,False
1725,0,5,1.0,40.0,88,101,71,51.38303470611572,False
1726,11,1,-1.0,40.0,34,101,58,26.811440467834476,False
1727,2,6,-1.0,60.0,26,101,89,24.68291211128235,False
1728,1,6,-1.0,70.0,39,101,71,29.68978238105774,False
1729,4,2,-1.0,30.0,50,101,80,33.27495503425598,False
1730,1,0,-1.0,-1.0,100,101,85,49.56774258613586,False
1731,0,4,-1.0,60.0,31,101,76,26.632041931152344,False
1732,4,0,1.0,60.0,79,101,82,48.52267003059387,False
1733,0,2,1.0,50.0,75,101,67,46.908249855041504,False
1734,11,8,-1.0,40.0,35,101,60,27.306268453598022,False
1735,3,8,1.0,40.0,81,101,90,48.69335603713989,False
1736,10,3,-1.0,20.0,49,101,77,32.80057001113892,False
1737,1,3,1.0,-1.0,68,101,70,44.76879382133484,False
1738,7,7,1.0,10.0,88,101,68,51.35012316703797,False
1739,1,2,1.0,-1.0,69,101,76,44.02279734611511,False
1740,8,5,1.0,60.0,75,101,80,47.4401319026947,False
1741,0,6,1.0,60.0,84,101,79,50.38816428184509,False
1742,10,2,1.0,40.0,83,101,74,49.46576762199402,False
1743,5,8,-1.0,70.0,25,101,63,24.789391040802,False
1744,6,8,1.0,50.0,83,101,68,49.79287886619568,False
1745,5,7,1.0,40.0,71,101,67,45.801193714141846,False
1746,11,4,-1.0,20.0,53,101,63,34.23620009422302,False
1747,9,6,1.0,50.0,80,101,83,48.88876819610596,False
1748,0,7,1.0,60.0,74,101,75,47.05386066436768,False
1749,3,7,-1.0,10.0,65,101,86,37.95780849456787,False
1750,4,7,1.0,20.0,89,101,80,52.33693242073059,False
1751,10,7,1.0,10.0,97,101,75,54.53418755531311,False
1752,3,1,-1.0,30.0,44,101,81,31.331645250320435,False
1753,8,5,1.0,70.0,75,101,80,47.65167570114136,False
1754,9,1,1.0,70.0,82,101,80,49.97896695137024,False
1755,1,1,-1.0,-1.0,100,101,73,49.62667679786682,False
1756,11,6,1.0,50.0,87,101,67,51.23722195625305,False
1757,2,7,1.0,40.0,83,101,83,49.36520838737488,False
1758,9,5,1.0,50.0,75,101,81,47.00819897651672,False
1759,1,5,-1.0,10.0,63,101,81,37.20392560958862,False
1760,4,5,1.0,60.0,74,101,75,46.92630743980408,False
1761,8,8,-1.0,40.0,27,101,83,25.49706244468689,False
1762,11,7,-1.0,70.0,24,101,66,24.38713526725769,False
1763,7,3,1.0,-1.0,69,101,75,44.098565101623535,False
1764,11,0,1.0,20.0,86,101,65,50.95423221588135,False
1765,0,6,-1.0,20.0,43,101,74,30.55432438850403,False
1766,10,5,1.0,10.0,95,101,80,53.85926461219788,False
1767,0,3,-1.0,40.0,36,101,78,28.596683502197266,False
1768,2,6,-1.0,20.0,55,101,89,34.767117977142334,False
1769,1,1,-1.0,20.0,50,101,70,32.981637716293335,False
1770,10,4,-1.0,40.0,43,101,70,29.62726211547852,False
1771,9,6,-1.0,50.0,43,101,78,30.45269775390625,False
1772,6,0,1.0,70.0,76,101,69,47.99099540710449,False
1773,4,0,1.0,70.0,79,101,82,48.938539028167725,False
1774,9,8,1.0,60.0,73,101,82,46.90627098083496,False
1775,5,9,-1.0,40.0,40,101,68,29.98922848701477,False
1776,3,7,-1.0,60.0,35,101,86,27.88573622703552,False
1777,6,9,1.0,50.0,81,101,70,49.03445482254028,False
1778,5,4,-1.0,40.0,39,101,75,29.677996397018436,False
1779,1,2,-1.0,60.0,28,101,83,28.498239994049072,False
1780,1,0,-1.0,20.0,51,101,75,36.89505791664124,False
1781,7,9,1.0,30.0,79,101,73,48.94139575958252,False
1782,10,8,1.0,60.0,83,101,71,50.25510883331299,False
1783,11,3,1.0,10.0,96,101,63,54.28809022903442,False
1784,1,0,-1.0,70.0,30,101,69,26.350759744644165,False
1785,10,1,1.0,70.0,84,101,64,50.80269455909729,False
1786,2,3,-1.0,-1.0,100,101,87,49.72126269340515,False
1787,2,7,-1.0,-1.0,100,101,86,49.51438736915589,False
1788,7,9,1.0,60.0,89,101,68,52.26706266403198,False
1789,8,3,-1.0,10.0,66,101,86,38.30437159538269,False
1790,2,5,-1.0,40.0,26,101,90,25.109437227249146,False
1791,3,3,1.0,-1.0,61,101,81,41.295013427734375,False
1792,10,8,1.0,40.0,76,101,71,46.98818325996399,False
1793,3,5,1.0,60.0,80,101,89,49.13862490653992,False
1794,0,2,1.0,70.0,71,101,67,46.30533409118652,False
1795,6,4,1.0,20.0,93,101,70,53.67945122718811,False
1796,6,8,1.0,-1.0,57,101,62,39.92307877540589,False
1797,9,2,1.0,10.0,90,101,86,52.03195142745972,False
1798,6,4,-1.0,10.0,68,101,55,39.05375361442566,False
1799,7,2,-1.0,60.0,33,101,70,27.151727199554443,False
1800,4,2,-1.0,70.0,34,101,76,27.85220503807068,False
1801,0,5,1.0,50.0,88,101,71,51.363712310791016,False
1802,11,1,-1.0,50.0,31,101,71,26.227208137512207,False
1803,10,9,1.0,50.0,85,101,76,50.56726002693176,False
1804,3,2,-1.0,60.0,26,101,88,24.57208037376404,False
1805,7,2,-1.0,70.0,24,101,80,24.267523527145386,False
1806,5,2,-1.0,70.0,32,101,68,27.103806257247925,False
1807,11,1,1.0,20.0,87,101,74,56.248464584350586,False
1808,2,4,1.0,50.0,77,101,82,47.56638765335083,False
1809,10,0,1.0,-1.0,72,101,75,45.09461832046509,False
1810,4,2,1.0,30.0,82,101,80,49.96100831031799,False
1811,3,9,-1.0,50.0,28,101,87,25.16390895843506,False
1812,2,4,1.0,40.0,70,101,82,44.83913803100586,False
1813,8,8,-1.0,20.0,46,101,83,31.72532749176025,False
1814,3,6,-1.0,-1.0,100,101,83,49.601099491119385,False
1815,2,4,-1.0,60.0,35,101,87,27.823974609375,False
1816,5,5,-1.0,70.0,31,101,70,26.896533966064453,False
1817,1,9,1.0,50.0,79,101,76,48.27753591537476,False
1818,8,4,-1.0,10.0,63,101,79,37.29161429405213,False
1819,8,7,1.0,50.0,76,101,81,47.42584800720215,False
1820,8,2,-1.0,70.0,24,101,83,24.41110301017761,False
1821,11,8,1.0,70.0,77,101,61,48.6427948474884,False
1822,4,1,1.0,40.0,81,101,76,48.6598711013794,False
1823,2,4,-1.0,10.0,63,101,87,37.26423120498657,False
1824,4,2,-1.0,50.0,34,101,77,27.17550492286682,False
1825,4,6,1.0,20.0,85,101,79,50.91590189933777,False
1826,1,7,1.0,-1.0,61,101,80,41.24346113204956,False
1827,6,7,-1.0,30.0,46,101,64,32.107975482940674,False
1828,6,9,-1.0,50.0,23,101,57,23.418003797531128,False
1829,11,9,1.0,70.0,77,101,65,48.46903872489929,False
1830,2,6,1.0,40.0,65,101,87,43.40616178512573,False
1831,10,3,-1.0,10.0,58,101,69,35.62428617477417,False
1832,11,8,-1.0,70.0,23,101,68,23.98730778694153,False
1833,11,0,-1.0,70.0,24,101,62,24.298224210739136,False
1834,6,0,-1.0,40.0,40,101,60,29.79253101348877,False
1835,6,4,-1.0,50.0,27,101,62,24.8332941532135,False
1836,4,7,-1.0,20.0,55,101,77,34.85246801376343,False
1837,6,3,-1.0,10.0,71,101,66,40.02464270591736,False
1838,2,2,-1.0,40.0,33,101,85,27.5443058013916,False
1839,1,4,-1.0,20.0,52,101,86,33.6513569355011,False
1840,5,9,1.0,40.0,89,101,77,51.64114332199097,False
1841,4,4,-1.0,30.0,46,101,80,32.0233039855957,False
1842,4,0,-1.0,20.0,46,101,79,31.63781309127808,False
1843,7,3,1.0,10.0,92,101,73,52.81191611289978,False
1844,0,9,1.0,40.0,70,101,73,44.98205375671387,False
1845,1,4,-1.0,-1.0,100,101,72,49.64746809005737,False
1846,1,6,-1.0,60.0,25,101,71,24.591158151626587,False
1847,11,8,-1.0,50.0,32,101,73,26.58888864517212,False
1848,10,6,1.0,-1.0,67,101,76,43.55935001373291,False
1849,5,2,-1.0,-1.0,100,101,71,49.601486921310425,False
1850,5,6,1.0,50.0,79,101,69,48.470040798187256,False
1851,2,8,-1.0,10.0,66,101,83,38.37018871307373,False
1852,10,0,-1.0,50.0,28,101,77,25.051016807556152,False
1853,9,0,-1.0,30.0,40,101,81,29.85709929466248,False
1854,8,3,-1.0,20.0,50,101,88,33.12880301475525,False
1855,11,8,1.0,40.0,86,101,70,50.61085391044617,False
1856,11,5,-1.0,40.0,44,101,62,30.269956350326535,False
1857,5,8,1.0,10.0,98,101,65,58.003859519958496,False
1858,5,1,1.0,70.0,73,101,71,46.79899883270264,False
1859,7,9,-1.0,40.0,40,101,76,30.09531569480896,False
1860,1,7,1.0,60.0,80,101,74,49.10151505470276,False
1861,1,1,-1.0,30.0,43,101,79,35.59999084472656,False
1862,9,0,1.0,70.0,74,101,89,47.06291317939758,False
1863,5,5,1.0,70.0,72,101,78,51.66686534881592,False
1864,1,7,-1.0,50.0,37,101,71,28.28359365463257,False
1865,0,3,1.0,10.0,93,101,81,53.01838874816895,False
1866,3,3,-1.0,10.0,45,101,77,30.94880151748657,False
1867,10,1,-1.0,20.0,54,101,78,34.562325954437256,False
1868,11,2,-1.0,60.0,27,101,64,25.12236952781677,False
1869,11,8,-1.0,-1.0,100,101,68,49.78530406951904,False
1870,4,2,1.0,50.0,89,101,80,51.80536913871765,False
1871,11,8,1.0,-1.0,67,101,52,43.48366117477417,False
1872,9,6,-1.0,-1.0,100,101,86,49.73110604286194,False
1873,1,9,1.0,30.0,88,101,78,52.09436202049256,False
1874,9,8,1.0,10.0,93,101,83,56.65461564064026,False
1875,3,4,1.0,30.0,84,101,82,50.692042112350464,False
1876,2,7,1.0,70.0,78,101,83,48.57553243637085,False
1877,10,3,1.0,10.0,91,101,79,52.45552635192871,False
1878,4,0,-1.0,30.0,39,101,79,29.346277475357056,False
1879,1,4,-1.0,40.0,31,101,71,26.92354679107666,False
1880,5,2,1.0,10.0,94,101,76,53.46414637565613,False
1881,6,1,-1.0,30.0,34,101,64,27.88127493858337,False
1882,0,9,-1.0,60.0,31,101,71,26.56945252418518,False
1883,2,9,-1.0,50.0,30,101,84,25.849836826324463,False
1884,5,4,-1.0,70.0,35,101,73,28.275940418243408,False
1885,9,0,1.0,-1.0,73,101,83,45.51353645324707,False
1886,4,3,-1.0,10.0,68,101,80,38.92862391471863,False
1887,3,3,1.0,60.0,70,101,84,45.63330698013306,False
1888,3,2,1.0,40.0,74,101,87,46.30570793151856,False
1889,8,8,-1.0,-1.0,100,101,83,50.395219564437866,False
1890,9,8,1.0,70.0,77,101,82,48.55015015602112,False
1891,5,2,1.0,70.0,76,101,79,47.78951549530029,False
1892,3,4,-1.0,-1.0,100,101,83,49.54520797729492,False
1893,5,5,-1.0,50.0,30,101,75,25.847344636917114,False
1894,8,6,-1.0,-1.0,100,101,84,49.746994495391846,False
1895,5,6,1.0,10.0,92,101,71,52.73193669319153,False
1896,4,6,1.0,40.0,81,101,79,48.68862915039063,False
1897,3,9,1.0,30.0,80,101,85,49.251426219940186,False
1898,3,3,-1.0,-1.0,100,101,82,49.84045362472534,False
1899,8,9,-1.0,40.0,31,101,85,26.98699688911438,False
1900,5,6,1.0,40.0,79,101,69,48.015784740448,False
1901,5,7,1.0,20.0,91,101,72,52.8234384059906,False
1902,3,1,-1.0,70.0,37,101,86,29.04668235778809,False
1903,8,2,1.0,20.0,83,101,83,50.058401107788086,False
1904,5,9,-1.0,20.0,45,101,68,31.42658519744873,False
1905,3,4,1.0,10.0,93,101,82,52.986549377441406,False
1906,2,7,-1.0,50.0,39,101,86,29.02179718017578,False
1907,7,1,1.0,40.0,93,101,70,52.85397958755493,False
1908,0,7,-1.0,70.0,30,101,67,26.332804441452023,False
1909,8,7,1.0,40.0,81,101,81,49.66325736045837,False
1910,9,9,1.0,70.0,72,101,81,46.65912055969238,False
1911,6,6,1.0,-1.0,59,101,73,40.60814046859741,False
1912,7,7,-1.0,60.0,23,101,63,23.95147705078125,False
1913,4,1,1.0,10.0,98,101,76,54.76241207122803,False
1914,7,5,1.0,40.0,92,101,77,52.59990048408508,False
1915,7,4,-1.0,10.0,67,101,55,38.75235605239868,False
1916,3,3,-1.0,60.0,31,101,86,26.36657953262329,False
1917,3,2,1.0,70.0,74,101,87,47.17689514160156,False
1918,4,5,-1.0,60.0,27,101,81,24.973565578460693,False
1919,10,8,-1.0,30.0,41,101,64,35.48564100265503,False
